image_id,feed_id,frame_number,frame_path,bbox,plate_width_px,plate_height_px,plate_area_px,plate_area_frac,plate_aspect,plate_size_category,detection_confidence,detection_source,blur_score,brightness,contrast,glare,crop_quality,skew_deg,angle_category,touches_border,lighting,vehicles_in_frame,readability,ocr_text,ocr_confidence,difficulty,needs_human_review,review_reason,split,image_file,unit,frame_blur_score,frame_brightness,frame_contrast,visibility,occlusion,ocr_readable,difficulty_category,label_source,adjudicated_by,verified_by_human,proposal_id
cam01_10024_1142_761_168x151,cam01,10024,D:\tessttt\testttttt\reports\deep\frames\cam01_0024.jpg,"[65.1, 100.3, 101.3, 109.0]",36.2,8.7,314.94,0.0124,4.1609,MEDIUM,0.6612,vehicle_crop,4314.1261,150.0247,32.1145,0.0,0.595,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10024_1142_761_168x151.jpg,vehicle_crop,749.801,137.35,75.95,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000047
cam01_10025_402_651_166x114,cam01,10025,D:\tessttt\testttttt\reports\deep\frames\cam01_0025.jpg,"[125.5, 54.3, 134.1, 57.3]",8.6,3.0,25.8,0.0014,2.8667,VERY_SMALL,0.5087,vehicle_crop,14869.8765,126.3704,50.4081,0.0,0.6242,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,test,images/test/cam01_10025_402_651_166x114.jpg,vehicle_crop,734.836,137.62,75.7,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000051
cam01_10025_761_609_90x112,cam01,10025,D:\tessttt\testttttt\reports\deep\frames\cam01_0025.jpg,"[22.6, 75.1, 45.2, 80.7]",22.5,5.6,126.0,0.0125,4.0179,MEDIUM,0.7408,vehicle_crop,347.6154,50.5652,14.2115,0.0,0.4487,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'low_contrast', 'unreadable']",False,,test,images/test/cam01_10025_761_609_90x112.jpg,vehicle_crop,734.836,137.62,75.7,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000050
cam01_10025_761_609_90x112,cam01,10025,D:\tessttt\testttttt\reports\deep\frames\cam01_0025.jpg,"[28.6, 65.0, 42.3, 69.5]",13.7,4.6,63.02,0.0063,2.9783,SMALL,0.2669,vehicle_crop,3575.5635,111.4107,27.6578,0.0,0.542,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam01_10025_761_609_90x112.jpg,vehicle_crop,734.836,137.62,75.7,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000054
cam01_10025_1027_721_127x125,cam01,10025,D:\tessttt\testttttt\reports\deep\frames\cam01_0025.jpg,"[21.9, 67.9, 29.5, 72.0]",7.6,4.1,31.16,0.002,1.8537,EXTREMELY_TINY,0.3991,vehicle_crop,5022.89,86.3,33.1589,0.0,0.5209,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,test,images/test/cam01_10025_1027_721_127x125.jpg,vehicle_crop,734.836,137.62,75.7,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000052
cam01_10025_1027_721_127x125,cam01,10025,D:\tessttt\testttttt\reports\deep\frames\cam01_0025.jpg,"[44.2, 83.4, 75.3, 94.5]",31.1,11.1,345.21,0.0217,2.8018,MEDIUM,0.3894,vehicle_crop,5004.3686,100.0411,62.4779,0.0,0.6714,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10025_1027_721_127x125.jpg,vehicle_crop,734.836,137.62,75.7,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000053
cam01_10026_398_652_166x113,cam01,10026,D:\tessttt\testttttt\reports\deep\frames\cam01_0026.jpg,"[49.8, 77.2, 57.8, 80.2]",8.1,3.0,24.3,0.0013,2.7,VERY_SMALL,0.6154,vehicle_crop,4501.4722,106.0833,25.1759,0.0,0.5159,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,test,images/test/cam01_10026_398_652_166x113.jpg,vehicle_crop,743.853,136.94,75.66,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000056
cam01_10026_398_652_166x113,cam01,10026,D:\tessttt\testttttt\reports\deep\frames\cam01_0026.jpg,"[129.8, 53.8, 138.1, 56.3]",8.3,2.5,20.75,0.0011,3.32,VERY_SMALL,0.4152,vehicle_crop,13921.2949,108.6296,49.5798,0.0,0.6021,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,test,images/test/cam01_10026_398_652_166x113.jpg,vehicle_crop,743.853,136.94,75.66,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000058
cam01_10026_648_750_255x187,cam01,10026,D:\tessttt\testttttt\reports\deep\frames\cam01_0026.jpg,"[70.2, 101.7, 105.9, 113.4]",35.7,11.6,414.12,0.0087,3.0776,MEDIUM,0.8356,vehicle_crop,4379.8105,81.0071,38.4301,0.0,0.5867,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'unreadable']",False,,test,images/test/cam01_10026_648_750_255x187.jpg,vehicle_crop,743.853,136.94,75.66,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|unreadable,adjudicated_proposal,vlm,False,p000055
cam01_10026_1040_666_98x103,cam01,10026,D:\tessttt\testttttt\reports\deep\frames\cam01_0026.jpg,"[39.4, 67.9, 63.1, 75.1]",23.7,7.1,168.27,0.0167,3.338,MEDIUM,0.5599,vehicle_crop,12770.8671,113.2708,68.2914,0.0,0.6719,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10026_1040_666_98x103.jpg,vehicle_crop,743.853,136.94,75.66,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000057
cam01_10027_789_696_177x141,cam01,10027,D:\tessttt\testttttt\reports\deep\frames\cam01_0027.jpg,"[53.1, 75.1, 82.5, 83.7]",29.4,8.6,252.84,0.0101,3.4186,MEDIUM,0.6251,vehicle_crop,4792.56,75.0862,32.2174,0.0,0.5475,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'unreadable']",False,,test,images/test/cam01_10027_789_696_177x141.jpg,vehicle_crop,888.428,137.04,75.93,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|unreadable,adjudicated_proposal,vlm,False,p000059
cam01_10028_516_587_133x117,cam01,10028,D:\tessttt\testttttt\reports\deep\frames\cam01_0028.jpg,"[123.7, 89.6, 128.8, 92.1]",5.1,2.4,12.24,0.0008,2.125,EXTREMELY_TINY,0.2802,vehicle_crop,6436.2222,82.0667,29.0068,0.0,0.4964,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_light', 'low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam01_10028_516_587_133x117.jpg,vehicle_crop,848.898,137.59,75.88,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_light|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000061
cam01_10028_870_655_133x117,cam01,10028,D:\tessttt\testttttt\reports\deep\frames\cam01_0028.jpg,"[43.3, 60.9, 66.2, 67.6]",22.8,6.7,152.76,0.0098,3.403,MEDIUM,0.8128,vehicle_crop,4638.4541,78.118,29.8465,0.0,0.5309,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'low_contrast', 'unreadable']",False,,test,images/test/cam01_10028_870_655_133x117.jpg,vehicle_crop,848.898,137.59,75.88,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000060
cam01_10029_467_829_240x183,cam01,10029,D:\tessttt\testttttt\reports\deep\frames\cam01_0029.jpg,"[64.8, 106.0, 98.1, 124.4]",33.4,18.3,611.22,0.0139,1.8251,MEDIUM,0.6443,vehicle_crop,1211.5612,62.4951,43.1218,0.0,0.5801,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'unreadable']",False,,test,images/test/cam01_10029_467_829_240x183.jpg,vehicle_crop,707.285,136.75,76.19,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|unreadable,adjudicated_proposal,vlm,False,p000062
cam01_10029_918_626_102x94,cam01,10029,D:\tessttt\testttttt\reports\deep\frames\cam01_0029.jpg,"[35.1, 46.0, 50.9, 51.7]",15.8,5.6,88.48,0.0092,2.8214,SMALL,0.2188,vehicle_crop,3795.7145,79.8133,30.5796,0.0,0.5192,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam01_10029_918_626_102x94.jpg,vehicle_crop,707.285,136.75,76.19,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000064
cam01_10030_955_747_150x151,cam01,10030,D:\tessttt\testttttt\reports\deep\frames\cam01_0030.jpg,"[47.4, 102.2, 83.6, 113.5]",36.2,11.3,409.06,0.0181,3.2035,MEDIUM,0.7405,vehicle_crop,5423.1304,129.3914,64.6509,0.0,0.7105,2.1211,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10030_955_747_150x151.jpg,vehicle_crop,674.978,136.21,77.01,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000065
cam01_10030_1375_606_110x67,cam01,10030,D:\tessttt\testttttt\reports\deep\frames\cam01_0030.jpg,"[73.4, 42.0, 81.2, 44.9]",7.8,2.8,21.84,0.003,2.7857,EXTREMELY_TINY,0.4429,vehicle_crop,302.2773,52.875,7.6393,0.0,0.3993,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_light', 'low_contrast', 'unreadable']",False,,test,images/test/cam01_10030_1375_606_110x67.jpg,vehicle_crop,674.978,136.21,77.01,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_light|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000066
cam01_10031_1427_639_137x101,cam01,10031,D:\tessttt\testttttt\reports\deep\frames\cam01_0031.jpg,"[68.6, 73.4, 76.9, 77.6]",8.3,4.1,34.03,0.0025,2.0244,VERY_SMALL,0.6113,vehicle_crop,5079.9023,85.4688,38.3715,0.0,0.5374,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,test,images/test/cam01_10031_1427_639_137x101.jpg,vehicle_crop,712.011,135.78,77.06,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000067
cam01_10031_1427_639_137x101,cam01,10031,D:\tessttt\testttttt\reports\deep\frames\cam01_0031.jpg,"[84.8, 65.3, 94.3, 69.1]",9.5,3.7,35.15,0.0025,2.5676,VERY_SMALL,0.4987,vehicle_crop,12109.05,86.875,39.8668,0.0,0.5479,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,test,images/test/cam01_10031_1427_639_137x101.jpg,vehicle_crop,712.011,135.78,77.06,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000068
cam01_10031_1427_639_137x101,cam01,10031,D:\tessttt\testttttt\reports\deep\frames\cam01_0031.jpg,"[93.0, 70.1, 102.2, 73.4]",9.1,3.3,30.03,0.0022,2.7576,VERY_SMALL,0.2393,vehicle_crop,3026.3704,106.9259,18.1861,0.0,0.4956,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam01_10031_1427_639_137x101.jpg,vehicle_crop,712.011,135.78,77.06,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000070
cam01_10031_1505_635_140x97,cam01,10031,D:\tessttt\testttttt\reports\deep\frames\cam01_0031.jpg,"[94.5, 71.3, 103.0, 74.7]",8.5,3.4,28.9,0.0021,2.5,VERY_SMALL,0.2766,vehicle_crop,1698.7599,25.8519,13.3353,0.0,0.3907,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_light', 'low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam01_10031_1505_635_140x97.jpg,vehicle_crop,712.011,135.78,77.06,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_light|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000069
cam01_10033_393_607_119x76,cam01,10033,D:\tessttt\testttttt\reports\deep\frames\cam01_0033.jpg,"[39.0, 55.5, 46.6, 58.9]",7.6,3.4,25.84,0.0029,2.2353,EXTREMELY_TINY,0.2624,vehicle_crop,46.5079,34.0952,3.1,0.0,0.1174,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'blur', 'low_light', 'low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam01_10033_393_607_119x76.jpg,vehicle_crop,785.964,136.22,76.91,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|blur|low_light|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000073
cam01_10033_926_670_97x126,cam01,10033,D:\tessttt\testttttt\reports\deep\frames\cam01_0033.jpg,"[33.8, 94.3, 38.1, 97.4]",4.2,3.1,13.02,0.0011,1.3548,EXTREMELY_TINY,0.3562,vehicle_crop,19649.5289,167.6,50.373,0.0,0.5746,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,test,images/test/cam01_10033_926_670_97x126.jpg,vehicle_crop,785.964,136.22,76.91,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000072
cam01_10033_944_805_239x197,cam01,10033,D:\tessttt\testttttt\reports\deep\frames\cam01_0033.jpg,"[68.2, 108.8, 112.0, 122.7]",43.8,13.9,608.82,0.0129,3.1511,LARGE,0.8447,vehicle_crop,5211.5395,118.1331,52.3053,0.0,0.6916,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10033_944_805_239x197.jpg,vehicle_crop,785.964,136.22,76.91,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000071
cam01_10034_393_607_119x75,cam01,10034,D:\tessttt\testttttt\reports\deep\frames\cam01_0034.jpg,"[39.0, 55.1, 46.8, 58.7]",7.8,3.6,28.08,0.0031,2.1667,EXTREMELY_TINY,0.412,vehicle_crop,46.5079,34.0952,3.1,0.0,0.1174,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'blur', 'low_light', 'low_contrast', 'unreadable']",False,,test,images/test/cam01_10034_393_607_119x75.jpg,vehicle_crop,756.563,136.11,76.17,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|blur|low_light|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000075
cam01_10034_1057_733_164x142,cam01,10034,D:\tessttt\testttttt\reports\deep\frames\cam01_0034.jpg,"[55.7, 76.8, 88.5, 86.2]",32.8,9.4,308.32,0.0132,3.4894,MEDIUM,0.6933,vehicle_crop,6063.6148,122.103,55.7017,0.0,0.6852,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10034_1057_733_164x142.jpg,vehicle_crop,756.563,136.11,76.17,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000074
cam01_10037_403_651_167x114,cam01,10037,D:\tessttt\testttttt\reports\deep\frames\cam01_0037.jpg,"[124.5, 54.6, 132.9, 57.4]",8.4,2.8,23.52,0.0012,3.0,VERY_SMALL,0.5811,vehicle_crop,8160.8264,99.0417,41.3214,0.0,0.5621,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,test,images/test/cam01_10037_403_651_167x114.jpg,vehicle_crop,909.626,135.84,76.5,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000077
cam01_10037_668_823_280x207,cam01,10037,D:\tessttt\testttttt\reports\deep\frames\cam01_0037.jpg,"[79.6, 114.9, 123.9, 128.1]",44.3,13.2,584.76,0.0101,3.3561,LARGE,0.7519,vehicle_crop,3121.0065,105.474,65.4875,0.0,0.7034,2.6026,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10037_668_823_280x207.jpg,vehicle_crop,909.626,135.84,76.5,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000076
cam01_10038_405_651_165x114,cam01,10038,D:\tessttt\testttttt\reports\deep\frames\cam01_0038.jpg,"[122.5, 54.8, 131.0, 57.5]",8.5,2.8,23.8,0.0013,3.0357,VERY_SMALL,0.6433,vehicle_crop,8033.3032,100.7407,41.2055,0.0,0.5655,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,test,images/test/cam01_10038_405_651_165x114.jpg,vehicle_crop,886.185,136.17,75.98,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000079
cam01_10038_405_651_165x114,cam01,10038,D:\tessttt\testttttt\reports\deep\frames\cam01_0038.jpg,"[90.8, 69.2, 99.2, 72.8]",8.5,3.5,29.75,0.0016,2.4286,VERY_SMALL,0.215,vehicle_crop,571.1139,41.3333,9.6762,0.0,0.3955,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_light', 'low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam01_10038_405_651_165x114.jpg,vehicle_crop,886.185,136.17,75.98,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_light|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000080
cam01_10038_1595_679_206x128,cam01,10038,D:\tessttt\testttttt\reports\deep\frames\cam01_0038.jpg,"[136.5, 87.9, 160.4, 95.2]",23.9,7.2,172.08,0.0065,3.3194,MEDIUM,0.794,vehicle_crop,4435.7949,108.2083,62.0347,0.0,0.6664,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10038_1595_679_206x128.jpg,vehicle_crop,886.185,136.17,75.98,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000078
cam01_10039_405_652_166x113,cam01,10039,D:\tessttt\testttttt\reports\deep\frames\cam01_0039.jpg,"[122.8, 53.8, 131.1, 56.6]",8.3,2.8,23.24,0.0012,2.9643,VERY_SMALL,0.3024,vehicle_crop,16184.0247,102.0,53.4748,0.0,0.6078,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_confidence', 'unreadable']",False,,test,images/test/cam01_10039_405_652_166x113.jpg,vehicle_crop,875.983,137.18,75.67,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000082
cam01_10039_1178_506_148x125,cam01,10039,D:\tessttt\testttttt\reports\deep\frames\cam01_0039.jpg,"[107.6, 87.9, 118.0, 91.8]",10.4,3.8,39.52,0.0021,2.7368,SMALL,0.5833,vehicle_crop,8928.9917,110.8409,50.6983,0.0,0.6122,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam01_10039_1178_506_148x125.jpg,vehicle_crop,875.983,137.18,75.67,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000081
cam01_10040_405_651_166x114,cam01,10040,D:\tessttt\testttttt\reports\deep\frames\cam01_0040.jpg,"[122.5, 54.3, 131.1, 57.6]",8.6,3.3,28.38,0.0015,2.6061,VERY_SMALL,0.281,vehicle_crop,14556.546,103.1481,51.9677,0.0,0.604,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_confidence', 'unreadable']",False,,train,images/train/cam01_10040_405_651_166x114.jpg,vehicle_crop,859.992,136.29,75.74,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000084
cam01_10040_919_724_189x184,cam01,10040,D:\tessttt\testttttt\reports\deep\frames\cam01_0040.jpg,"[66.9, 125.3, 99.7, 135.9]",32.8,10.6,347.68,0.01,3.0943,MEDIUM,0.6398,vehicle_crop,1335.5708,108.9667,22.3994,0.0,0.5598,2.6026,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,train,images/train/cam01_10040_919_724_189x184.jpg,vehicle_crop,859.992,136.29,75.74,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000083
cam01_10041_986_658_122x127,cam01,10041,D:\tessttt\testttttt\reports\deep\frames\cam01_0041.jpg,"[48.9, 85.7, 70.6, 91.9]",21.7,6.2,134.54,0.0087,3.5,SMALL,0.3662,vehicle_crop,1127.3779,101.5985,23.7624,0.0,0.5343,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,train,images/train/cam01_10041_986_658_122x127.jpg,vehicle_crop,877.441,136.58,76.06,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000085
cam01_10042_997_616_98x96,cam01,10042,D:\tessttt\testttttt\reports\deep\frames\cam01_0042.jpg,"[42.8, 64.0, 58.3, 70.0]",15.6,6.0,93.6,0.0099,2.6,SMALL,0.4783,vehicle_crop,2206.9266,112.7604,27.1519,0.0,0.5458,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,train,images/train/cam01_10042_997_616_98x96.jpg,vehicle_crop,869.565,136.7,75.73,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000087
cam01_10043_405_653_165x112,cam01,10043,D:\tessttt\testttttt\reports\deep\frames\cam01_0043.jpg,"[122.8, 52.8, 131.0, 55.8]",8.2,3.0,24.6,0.0013,2.7333,VERY_SMALL,0.4343,vehicle_crop,11725.0151,98.4074,50.0202,0.0,0.5924,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,train,images/train/cam01_10043_405_653_165x112.jpg,vehicle_crop,822.611,137.12,75.92,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000088
cam01_10044_371_800_219x237,cam01,10044,D:\tessttt\testttttt\reports\deep\frames\cam01_0044.jpg,"[37.2, 170.7, 45.2, 175.4]",8.0,4.7,37.6,0.0007,1.7021,VERY_SMALL,0.2875,vehicle_crop,2346.4944,96.325,21.5539,0.0,0.4932,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam01_10044_371_800_219x237.jpg,vehicle_crop,779.884,136.93,76.42,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000091
cam01_10044_405_652_166x113,cam01,10044,D:\tessttt\testttttt\reports\deep\frames\cam01_0044.jpg,"[122.8, 53.8, 131.1, 56.6]",8.3,2.8,23.24,0.0012,2.9643,VERY_SMALL,0.4963,vehicle_crop,11725.0151,98.4074,50.0202,0.0,0.5924,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,train,images/train/cam01_10044_405_652_166x113.jpg,vehicle_crop,779.884,136.93,76.42,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000089
cam01_10044_1017_792_197x180,cam01,10044,D:\tessttt\testttttt\reports\deep\frames\cam01_0044.jpg,"[70.9, 134.5, 95.4, 144.4]",24.5,9.9,242.55,0.0068,2.4747,MEDIUM,0.2223,vehicle_crop,2955.5744,100.824,41.555,0.0,0.5988,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_confidence', 'unreadable']",False,,train,images/train/cam01_10044_1017_792_197x180.jpg,vehicle_crop,779.884,136.93,76.42,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_confidence|unreadable,adjudicated_proposal,vlm,False,p000092
cam01_10045_394_606_120x77,cam01,10045,D:\tessttt\testttttt\reports\deep\frames\cam01_0045.jpg,"[70.0, 53.0, 76.4, 55.6]",6.4,2.6,16.64,0.0018,2.4615,EXTREMELY_TINY,0.2888,vehicle_crop,402.6667,34.25,5.4486,0.0,0.3676,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_light', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam01_10045_394_606_120x77.jpg,vehicle_crop,712.28,136.21,76.42,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_light|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000095
cam01_10045_1394_615_137x98,cam01,10045,D:\tessttt\testttttt\reports\deep\frames\cam01_0045.jpg,"[94.1, 65.3, 102.2, 68.0]",8.1,2.7,21.87,0.0016,3.0,VERY_SMALL,0.4269,vehicle_crop,3592.1927,149.5,18.7061,0.0,0.4948,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,train,images/train/cam01_10045_1394_615_137x98.jpg,vehicle_crop,712.28,136.21,76.42,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000094
